UniqueKey,CollectingEventID,StartCollectingDate,EndCollectingDate,MMWRWeek,Latitude,Longitude,County,NearestPopulatedLocation,CollectionSite,NumberofTraps,CollectingMethod,PoolID,Genus,Species,NumberofSpecimens,LACResult,SLEResult,WNVResult,EEEResult,AdultFemales,AdultMales,NearestStreetAddress
1985,383,8/17/2017,8/18/2017,33,38.4622,-82.3069,Cabell,Huntington,Residence,1,BG Sentinel Trap WITHOUT dry ice,1327,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Kyle Lane, Huntington, Cabell Co., WV"
1986,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1329,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1987,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1330,Culex,Culex erraticus,50,Negative,Negative,Negative,Negative,50,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1988,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1331,Culex,Culex erraticus,12,Negative,Negative,Negative,Negative,12,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1989,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1332,Coquillettidia,Coquilletidia perturbans,9,Not Tested,Not Tested,Not Tested,Not Tested,9,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1990,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1333,Aedes,Aedes albopictus,13,Negative,Negative,Negative,Negative,13,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1991,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1331,Culex,Culex restuans,13,Negative,Negative,Negative,Negative,13,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1992,384,8/16/2017,8/17/2017,33,38.4,-82.5297,Wayne,Huntington,Residence,4,CDC Light Trap WITH dry ice,1329,Aedes,Aedes hendersoni,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"5110 Sunset Drive, Huntington, Wayne Co., WV"
1993,385,8/16/2017,8/17/2017,33,38.4044,-82.4997,Wayne,Huntington,Urban site,3,CDC Light Trap WITH dry ice,1334,Aedes,Aedes albopictus,20,Negative,Negative,Negative,Negative,20,0,"425 Camden Road, Huntington, Wayne Co., WV"
1994,385,8/16/2017,8/17/2017,33,38.4044,-82.4997,Wayne,Huntington,Urban site,3,CDC Light Trap WITH dry ice,1335,Culex,Culex restuans,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"425 Camden Road, Huntington, Wayne Co., WV"
1995,385,8/16/2017,8/17/2017,33,38.4044,-82.4997,Wayne,Huntington,Urban site,3,CDC Light Trap WITH dry ice,1335,Culex,Culex erraticus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"425 Camden Road, Huntington, Wayne Co., WV"
1996,385,8/16/2017,8/17/2017,33,38.4044,-82.4997,Wayne,Huntington,Urban site,1,CDC Gravid Trap,1334,Aedes,Aedes albopictus,20,Negative,Negative,Negative,Negative,20,0,"425 Camden Road, Huntington, Wayne Co., WV"
1997,386,8/16/2017,8/17/2017,33,38.4,-82.4958,Wayne,Huntington,Residence,4,CDC Gravid Trap,1336,Aedes,Aedes albopictus,10,Negative,Negative,Negative,Negative,10,0,"Park Avenue, Huntington, Wayne Co., WV"
1998,386,8/16/2017,8/17/2017,33,38.4,-82.4958,Wayne,Huntington,Residence,4,CDC Gravid Trap,1337,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Park Avenue, Huntington, Wayne Co., WV"
1999,386,8/16/2017,8/17/2017,33,38.4,-82.4958,Wayne,Huntington,Residence,4,CDC Gravid Trap,1338,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Park Avenue, Huntington, Wayne Co., WV"
2000,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Light Trap WITH dry ice,1358,Aedes,Aedes trivittatus,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2001,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Light Trap WITH dry ice,1340,Culex,Culex erraticus,18,Negative,Negative,Negative,Negative,18,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2002,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1340,Culex,Culex restuans,32,Negative,Negative,Negative,Negative,32,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2003,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1341,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2004,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1342,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2005,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1343,Culex,Culex restuans,30,Negative,Negative,Negative,Negative,30,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2006,387,8/15/2017,8/16/2017,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1339,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Poor House Farm Park, Martinsburg, Berkeley Co., WV"
2007,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1344,Psorophora,Psorophora cilata,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2008,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1345,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2009,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1346,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2010,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes trivittatus,8,Negative,Negative,Negative,Negative,8,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2011,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2012,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes spp.,1,Negative,Negative,Negative,Negative,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2013,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1348,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2014,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1349,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2015,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1350,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2016,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1351,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2017,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1352,Culex,Culex restuans,17,Negative,Negative,Negative,Negative,17,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2018,388,8/15/2017,8/16/2017,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1347,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
2019,389,8/15/2017,8/16/2017,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Light Trap WITH dry ice,1353,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
2020,389,8/15/2017,8/16/2017,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Gravid Trap,1353,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
2021,389,8/15/2017,8/16/2017,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Gravid Trap,1354,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
2022,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1355,Aedes,Aedes albopictus,1,Negative,Negative,Negative,Negative,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2023,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1356,Aedes,Aedes trivittatus,8,Negative,Negative,Negative,Negative,8,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2024,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1356,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2025,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1357,Culex,Culex restuans,4,Negative,Negative,Negative,Negative,4,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2026,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1357,Culex,Culex restuans,32,Negative,Negative,Negative,Negative,32,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2027,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1355,Aedes,Aedes albopictus,4,Negative,Negative,Negative,Negative,4,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2028,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1356,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2029,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1355,Aedes,Aedes albopictus,5,Negative,Negative,Negative,Negative,5,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2030,390,8/15/2017,8/16/2017,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1356,Aedes,Aedes triseriatus,2,Negative,Negative,Negative,Negative,2,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
2031,391,8/15/2017,8/16/2017,33,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Gravid Trap,1359,Culex,Culex restuans,21,Negative,Negative,Negative,Negative,21,0,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
2032,391,8/15/2017,8/16/2017,33,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Gravid Trap,1360,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
2033,392,8/15/2017,8/16/2017,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1361,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
2034,392,8/15/2017,8/16/2017,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1362,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
2035,392,8/15/2017,8/16/2017,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1363,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
2036,392,8/15/2017,8/16/2017,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1364,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
2037,392,8/15/2017,8/16/2017,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1364,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
2038,393,8/17/2017,8/18/2017,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1365,Culex,Culex restuans,17,Negative,Negative,Negative,Negative,17,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
2039,393,8/17/2017,8/18/2017,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1366,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
2040,393,8/17/2017,8/18/2017,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1366,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
2041,393,8/17/2017,8/18/2017,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1365,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
2042,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Light Trap WITH dry ice,1367,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2043,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Light Trap WITH dry ice,1367,Culex,Culex erraticus,39,Negative,Negative,Negative,Negative,39,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2044,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1368,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2045,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1369,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2046,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1370,Culex,Culex restuans,20,Negative,Negative,Negative,Negative,20,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2047,394,8/17/2017,8/18/2017,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1370,Culex,Culex erraticus,3,Negative,Negative,Negative,Negative,2,1,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
2048,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Light Trap WITH dry ice,1371,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2049,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Light Trap WITH dry ice,1372,Aedes,Aedes trivittatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2050,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1373,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2051,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1374,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2052,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1375,Culex,Culex restuans,40,Negative,Negative,Negative,Negative,40,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2053,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1371,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2054,395,8/17/2017,8/18/2017,33,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1375,Culex,Culex erraticus,1,Negative,Negative,Negative,Negative,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
2055,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1376,Anopheles,Anopheles spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2056,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1377,Aedes,Aedes albopictus,25,Negative,Negative,Negative,Negative,22,3,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2057,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1378,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2058,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1378,Aedes,Aedes trivittatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2059,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1379,Culex,Culex restuans,6,Negative,Negative,Negative,Negative,6,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2060,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1379,Culex,Culex erraticus,3,Negative,Negative,Negative,Negative,3,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2061,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Light Trap WITH dry ice,1380,Coquillettidia,Coquilletidia perturbans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2062,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Gravid Trap,1379,Culex,Culex restuans,5,Negative,Negative,Negative,Negative,4,1,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2063,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Gravid Trap,1377,Aedes,Aedes albopictus,3,Negative,Negative,Negative,Negative,2,1,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2064,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,CDC Gravid Trap,1378,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2065,395,8/24/2017,8/25/2017,34,37.3091,-81.1466,Mercer,Ceres,Residence,3,BG Sentinel Trap WITHOUT dry ice,1377,Aedes,Aedes albopictus,4,Negative,Negative,Negative,Negative,4,0,"Monte Vista Cemetery, Ceres, Mercer Co., WV"
2066,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1381,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2067,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1382,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2068,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1383,Culex,Culex restuans,51,Negative,Negative,Negative,Negative,50,1,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2069,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1384,Culex,Culex restuans,19,Negative,Negative,Negative,Negative,19,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2070,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Light Trap WITH dry ice,1384,Culex,Culex restuans,5,Negative,Negative,Negative,Negative,5,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2071,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Light Trap WITH dry ice,1384,Culex,Culex erraticus,3,Negative,Negative,Negative,Negative,3,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2072,396,8/24/2017,8/25/2017,34,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,BG Sentinel Trap WITHOUT dry ice,1384,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2073,397,8/29/2017,8/30/2017,35,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1385,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
2074,397,8/29/2017,8/30/2017,35,37.7905,-81.2125,Raleigh,Beckley,Urban site,3,CDC Gravid Trap,1386,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, Beckley, Raleigh Co., WV"
